Freq.	V(vi)/I(C)
4.36515832240161e+004	(1.08078130440415e+002dB,1.54243727909537e+002°)
4.46683592150958e+004	(1.08041063424929e+002dB,1.54756349677811e+002°)
4.57088189614870e+004	(1.08005366903905e+002dB,1.55261516772292e+002°)
4.67735141287193e+004	(1.07971000894244e+002dB,1.55759182821662e+002°)
4.78630092322633e+004	(1.07937925788060e+002dB,1.56249311264311e+002°)
4.89778819368441e+004	(1.07906102412135e+002dB,1.56731874984020e+002°)
5.01187233627267e+004	(1.07875492082461e+002dB,1.57206855934840e+002°)
5.12861383991359e+004	(1.07846056653950e+002dB,1.57674244757767e+002°)
5.24807460249767e+004	(1.07817758565398e+002dB,1.58134040391628e+002°)
5.37031796370247e+004	(1.07790560879836e+002dB,1.58586249680454e+002°)
5.49540873857619e+004	(1.07764427320419e+002dB,1.59030886979446e+002°)
5.62341325190343e+004	(1.07739322301993e+002dB,1.59467973761479e+002°)
5.75439937337151e+004	(1.07715210958541e+002dB,1.59897538225895e+002°)
5.88843655355583e+004	(1.07692059166674e+002dB,1.60319614911210e+002°)
6.02559586074351e+004	(1.07669833565373e+002dB,1.60734244313163e+002°)
6.16595001861475e+004	(1.07648501572186e+002dB,1.61141472509386e+002°)
6.30957344480186e+004	(1.07628031396069e+002dB,1.61541350791829e+002°)
6.45654229034648e+004	(1.07608392047095e+002dB,1.61933935307914e+002°)
6.60693448007589e+004	(1.07589553343232e+002dB,1.62319286711253e+002°)
6.76082975391974e+004	(1.07571485914387e+002dB,1.62697469822652e+002°)
6.91830970918929e+004	(1.07554161203936e+002dB,1.63068553301970e+002°)
7.07945784384130e+004	(1.07537551467913e+002dB,1.63432609331296e+002°)
7.24435960074982e+004	(1.07521629772074e+002dB,1.63789713309833e+002°)
7.41310241300909e+004	(1.07506369987007e+002dB,1.64139943560715e+002°)
7.58577575029175e+004	(1.07491746781475e+002dB,1.64483381049961e+002°)
7.76247116628683e+004	(1.07477735614161e+002dB,1.64820109117640e+002°)
7.94328234724272e+004	(1.07464312723975e+002dB,1.65150213221272e+002°)
8.12830516164090e+004	(1.07451455119089e+002dB,1.65473780691416e+002°)
8.31763771102661e+004	(1.07439140564836e+002dB,1.65790900499348e+002°)
8.51138038202367e+004	(1.07427347570625e+002dB,1.66101663036660e+002°)
8.70963589956071e+004	(1.07416055375986e+002dB,1.66406159906591e+002°)
8.91250938133735e+004	(1.07405243935881e+002dB,1.66704483726846e+002°)
9.12010839355899e+004	(1.07394893905399e+002dB,1.66996727943632e+002°)
9.33254300796980e+004	(1.07384986623913e+002dB,1.67282986656616e+002°)
9.54992586021425e+004	(1.07375504098839e+002dB,1.67563354454481e+002°)
9.77237220955799e+004	(1.07366428989048e+002dB,1.67837926260739e+002°)
9.99999999999988e+004	(1.07357744588040e+002dB,1.68106797189455e+002°)
1.02329299228074e+005	(1.07349434806946e+002dB,1.68370062410515e+002°)
1.04712854805089e+005	(1.07341484157429e+002dB,1.68627817024063e+002°)
1.07151930523759e+005	(1.07333877734544e+002dB,1.68880155943747e+002°)
1.09647819614317e+005	(1.07326601199624e+002dB,1.69127173788382e+002°)
1.12201845430195e+005	(1.07319640763229e+002dB,1.69368964781664e+002°)
1.14815362149687e+005	(1.07312983168218e+002dB,1.69605622659569e+002°)
1.17489755493952e+005	(1.07306615672974e+002dB,1.69837240585051e+002°)
1.20226443461740e+005	(1.07300526034825e+002dB,1.70063911069703e+002°)
1.23026877081237e+005	(1.07294702493696e+002dB,1.70285725902001e+002°)
1.25892541179415e+005	(1.07289133756007e+002dB,1.70502776081806e+002°)
1.28824955169312e+005	(1.07283808978854e+002dB,1.70715151760776e+002°)
1.31825673855639e+005	(1.07278717754489e+002dB,1.70922942188368e+002°)
1.34896288259164e+005	(1.07273850095120e+002dB,1.71126235663106e+002°)
1.38038426460287e+005	(1.07269196418035e+002dB,1.71325119488822e+002°)
1.41253754462274e+005	(1.07264747531079e+002dB,1.71519679935563e+002°)
1.44543977074591e+005	(1.07260494618476e+002dB,1.71710002204888e+002°)
1.47910838816819e+005	(1.07256429227020e+002dB,1.71896170399290e+002°)
1.51356124843619e+005	(1.07252543252626e+002dB,1.72078267495468e+002°)
1.54881661891246e+005	(1.07248828927252e+002dB,1.72256375321216e+002°)
1.58489319246109e+005	(1.07245278806196e+002dB,1.72430574535686e+002°)
1.62181009735891e+005	(1.07241885755760e+002dB,1.72600944612796e+002°)
1.65958690743754e+005	(1.07238642941292e+002dB,1.72767563827576e+002°)
1.69824365246172e+005	(1.07235543815590e+002dB,1.72930509245241e+002°)
1.73780082874935e+005	(1.07232582107681e+002dB,1.73089856712800e+002°)
1.77827941003890e+005	(1.07229751811950e+002dB,1.73245680853028e+002°)
1.81970085860996e+005	(1.07227047177643e+002dB,1.73398055060599e+002°)
1.86208713666284e+005	(1.07224462698707e+002dB,1.73547051500254e+002°)
1.90546071796322e+005	(1.07221993103986e+002dB,1.73692741106820e+002°)
1.94984459975802e+005	(1.07219633347753e+002dB,1.73835193586942e+002°)
1.99526231496885e+005	(1.07217378600575e+002dB,1.73974477422399e+002°)
2.04173794466950e+005	(1.07215224240508e+002dB,1.74110659874863e+002°)
2.08929613085401e+005	(1.07213165844601e+002dB,1.74243806991985e+002°)
2.13796208950220e+005	(1.07211199180718e+002dB,1.74373983614688e+002°)
2.18776162394952e+005	(1.07209320199659e+002dB,1.74501253385576e+002°)
2.23872113856831e+005	(1.07207525027580e+002dB,1.74625678758330e+002°)
2.29086765276774e+005	(1.07205809958688e+002dB,1.74747321008025e+002°)
2.34422881531989e+005	(1.07204171448225e+002dB,1.74866240242263e+002°)
2.39883291901946e+005	(1.07202606105718e+002dB,1.74982495413044e+002°)
2.45470891568500e+005	(1.07201110688487e+002dB,1.75096144329299e+002°)
2.51188643150955e+005	(1.07199682095410e+002dB,1.75207243670010e+002°)
2.57039578276883e+005	(1.07198317360930e+002dB,1.75315848997860e+002°)
2.63026799189535e+005	(1.07197013649304e+002dB,1.75422014773327e+002°)
2.69153480392688e+005	(1.07195768249076e+002dB,1.75525794369197e+002°)
2.75422870333813e+005	(1.07194578567770e+002dB,1.75627240085417e+002°)
2.81838293126442e+005	(1.07193442126807e+002dB,1.75726403164238e+002°)
2.88403150312657e+005	(1.07192356556614e+002dB,1.75823333805626e+002°)
2.95120922666635e+005	(1.07191319591944e+002dB,1.75918081182866e+002°)
3.01995172040197e+005	(1.07190329067380e+002dB,1.76010693458339e+002°)
3.09029543251355e+005	(1.07189382913030e+002dB,1.76101217799436e+002°)
3.16227766016834e+005	(1.07188479150390e+002dB,1.76189700394559e+002°)
3.23593656929624e+005	(1.07187615888391e+002dB,1.76276186469197e+002°)
3.31131121482586e+005	(1.07186791319604e+002dB,1.76360720302034e+002°)
3.38844156139198e+005	(1.07186003716599e+002dB,1.76443345241071e+002°)
3.46736850452527e+005	(1.07185251428470e+002dB,1.76524103719730e+002°)
3.54813389233570e+005	(1.07184532877488e+002dB,1.76603037272925e+002°)
3.63078054770096e+005	(1.07183846555916e+002dB,1.76680186553080e+002°)
3.71535229097167e+005	(1.07183191022939e+002dB,1.76755591346064e+002°)
3.80189396320556e+005	(1.07182564901741e+002dB,1.76829290587040e+002°)
3.89045144994275e+005	(1.07181966876693e+002dB,1.76901322376206e+002°)
3.98107170553492e+005	(1.07181395690672e+002dB,1.76971723994415e+002°)
4.07380277804107e+005	(1.07180850142487e+002dB,1.77040531918659e+002°)
4.16869383470329e+005	(1.07180329084420e+002dB,1.77107781837408e+002°)
4.26579518801586e+005	(1.07179831419868e+002dB,1.77173508665800e+002°)
4.36515832240160e+005	(1.07179356101095e+002dB,1.77237746560657e+002°)
4.46683592150957e+005	(1.07178902127072e+002dB,1.77300528935337e+002°)
4.57088189614868e+005	(1.07178468541414e+002dB,1.77361888474404e+002°)
4.67735141287191e+005	(1.07178054430408e+002dB,1.77421857148106e+002°)
4.78630092322631e+005	(1.07177658921126e+002dB,1.77480466226675e+002°)
4.89778819368439e+005	(1.07177281179617e+002dB,1.77537746294418e+002°)
5.01187233627265e+005	(1.07176920409183e+002dB,1.77593727263615e+002°)
5.12861383991357e+005	(1.07176575848725e+002dB,1.77648438388213e+002°)
5.24807460249765e+005	(1.07176246771164e+002dB,1.77701908277316e+002°)
5.37031796370245e+005	(1.07175932481932e+002dB,1.77754164908456e+002°)
5.49540873857616e+005	(1.07175632317526e+002dB,1.77805235640670e+002°)
5.62341325190341e+005	(1.07175345644128e+002dB,1.77855147227355e+002°)
5.75439937337148e+005	(1.07175071856287e+002dB,1.77903925828909e+002°)
5.88843655355580e+005	(1.07174810375653e+002dB,1.77951597025169e+002°)
6.02559586074349e+005	(1.07174560649771e+002dB,1.77998185827626e+002°)
6.16595001861473e+005	(1.07174322150933e+002dB,1.78043716691436e+002°)
6.30957344480184e+005	(1.07174094375066e+002dB,1.78088213527209e+002°)
6.45654229034646e+005	(1.07173876840689e+002dB,1.78131699712593e+002°)
6.60693448007586e+005	(1.07173669087895e+002dB,1.78174198103649e+002°)
6.76082975391971e+005	(1.07173470677398e+002dB,1.78215731046009e+002°)
6.91830970918926e+005	(1.07173281189604e+002dB,1.78256320385833e+002°)
7.07945784384127e+005	(1.07173100223740e+002dB,1.78295987480553e+002°)
7.24435960074979e+005	(1.07172927397005e+002dB,1.78334753209421e+002°)
7.41310241300906e+005	(1.07172762343775e+002dB,1.78372637983840e+002°)
7.58577575029172e+005	(1.07172604714829e+002dB,1.78409661757508e+002°)
7.76247116628680e+005	(1.07172454176620e+002dB,1.78445844036357e+002°)
7.94328234724269e+005	(1.07172310410570e+002dB,1.78481203888286e+002°)
8.12830516164087e+005	(1.07172173112404e+002dB,1.78515759952716e+002°)
8.31763771102658e+005	(1.07172041991506e+002dB,1.78549530449932e+002°)
8.51138038202363e+005	(1.07171916770310e+002dB,1.78582533190254e+002°)
8.70963589956067e+005	(1.07171797183713e+002dB,1.78614785583000e+002°)
8.91250938133732e+005	(1.07171682978515e+002dB,1.78646304645270e+002°)
9.12010839355895e+005	(1.07171573912889e+002dB,1.78677107010548e+002°)
9.33254300796976e+005	(1.07171469755862e+002dB,1.78707208937111e+002°)
9.54992586021421e+005	(1.07171370286829e+002dB,1.78736626316259e+002°)
9.77237220955795e+005	(1.07171275295086e+002dB,1.78765374680363e+002°)
1.00000000000000e+006	(1.07171184579374e+002dB,1.78793469210732e+002°)
Step Information: Run=51  (Run: 51/100)
1.00000000000000e+001	(1.73605440274759e+002dB,9.00257744459753e+001°)
1.02329299228075e+001	(1.73405440316178e+002dB,9.00263748098625e+001°)
1.04712854805090e+001	(1.73205440359549e+002dB,9.00269891580152e+001°)
1.07151930523761e+001	(1.73005440404965e+002dB,9.00276178161683e+001°)
1.09647819614319e+001	(1.72805440452520e+002dB,9.00282611176440e+001°)
1.12201845430196e+001	(1.72605440502317e+002dB,9.00289194035285e+001°)
1.14815362149688e+001	(1.72405440554461e+002dB,9.00295930228533e+001°)
1.17489755493953e+001	(1.72205440609062e+002dB,9.00302823327792e+001°)
1.20226443461741e+001	(1.72005440666236e+002dB,9.00309876987869e+001°)
1.23026877081238e+001	(1.71805440726105e+002dB,9.00317094948699e+001°)
1.25892541179417e+001	(1.71605440788796e+002dB,9.00324481037330e+001°)
1.28824955169313e+001	(1.71405440854441e+002dB,9.00332039169954e+001°)
1.31825673855641e+001	(1.71205440923180e+002dB,9.00339773353984e+001°)
1.34896288259165e+001	(1.71005440995158e+002dB,9.00347687690175e+001°)
1.38038426460288e+001	(1.70805441070528e+002dB,9.00355786374800e+001°)
1.41253754462275e+001	(1.70605441149451e+002dB,9.00364073701877e+001°)
1.44543977074593e+001	(1.70405441232093e+002dB,9.00372554065441e+001°)
1.47910838816821e+001	(1.70205441318630e+002dB,9.00381231961880e+001°)
1.51356124843621e+001	(1.70005441409245e+002dB,9.00390111992312e+001°)
1.54881661891248e+001	(1.69805441504131e+002dB,9.00399198865030e+001°)
1.58489319246111e+001	(1.69605441603489e+002dB,9.00408497397996e+001°)
1.62181009735893e+001	(1.69405441707529e+002dB,9.00418012521396e+001°)
1.65958690743756e+001	(1.69205441816473e+002dB,9.00427749280254e+001°)
1.69824365246174e+001	(1.69005441930551e+002dB,9.00437712837105e+001°)
1.73780082874937e+001	(1.68805442050005e+002dB,9.00447908474734e+001°)
1.77827941003892e+001	(1.68605442175089e+002dB,9.00458341598978e+001°)
1.81970085860998e+001	(1.68405442306068e+002dB,9.00469017741590e+001°)
1.86208713666287e+001	(1.68205442443220e+002dB,9.00479942563172e+001°)
1.90546071796325e+001	(1.68005442586835e+002dB,9.00491121856177e+001°)
1.94984459975804e+001	(1.67805442737219e+002dB,9.00502561547981e+001°)
1.99526231496888e+001	(1.67605442894691e+002dB,9.00514267704024e+001°)
2.04173794466953e+001	(1.67405443059583e+002dB,9.00526246531024e+001°)
2.08929613085404e+001	(1.67205443232247e+002dB,9.00538504380272e+001°)
2.13796208950223e+001	(1.67005443413049e+002dB,9.00551047750998e+001°)
2.18776162394955e+001	(1.66805443602371e+002dB,9.00563883293814e+001°)
2.23872113856834e+001	(1.66605443800615e+002dB,9.00577017814245e+001°)
2.29086765276777e+001	(1.66405444008203e+002dB,9.00590458276330e+001°)
2.34422881531992e+001	(1.66205444225574e+002dB,9.00604211806322e+001°)
2.39883291901949e+001	(1.66005444453189e+002dB,9.00618285696461e+001°)
2.45470891568503e+001	(1.65805444691532e+002dB,9.00632687408842e+001°)
2.51188643150958e+001	(1.65605444941107e+002dB,9.00647424579370e+001°)
2.57039578276886e+001	(1.65405445202444e+002dB,9.00662505021811e+001°)
2.63026799189538e+001	(1.65205445476098e+002dB,9.00677936731931e+001°)
2.69153480392691e+001	(1.65005445762648e+002dB,9.00693727891737e+001°)
2.75422870333816e+001	(1.64805446062703e+002dB,9.00709886873816e+001°)
2.81838293126445e+001	(1.64605446376900e+002dB,9.00726422245770e+001°)
2.88403150312660e+001	(1.64405446705904e+002dB,9.00743342774762e+001°)
2.95120922666638e+001	(1.64205447050413e+002dB,9.00760657432163e+001°)
3.01995172040201e+001	(1.64005447411159e+002dB,9.00778375398307e+001°)
3.09029543251359e+001	(1.63805447788906e+002dB,9.00796506067358e+001°)
3.16227766016838e+001	(1.63605448184455e+002dB,9.00815059052292e+001°)
3.23593656929628e+001	(1.63405448598647e+002dB,9.00834044189991e+001°)
3.31131121482591e+001	(1.63205449032358e+002dB,9.00853471546459e+001°)
3.38844156139202e+001	(1.63005449486510e+002dB,9.00873351422160e+001°)
3.46736850452531e+001	(1.62805449962065e+002dB,9.00893694357474e+001°)
3.54813389233575e+001	(1.62605450460032e+002dB,9.00914511138292e+001°)
3.63078054770101e+001	(1.62405450981468e+002dB,9.00935812801724e+001°)
3.71535229097172e+001	(1.62205451527478e+002dB,9.00957610641959e+001°)
3.80189396320561e+001	(1.62005452099220e+002dB,9.00979916216249e+001°)
3.89045144994280e+001	(1.61805452697908e+002dB,9.01002741351032e+001°)
3.98107170553497e+001	(1.61605453324811e+002dB,9.01026098148209e+001°)
4.07380277804112e+001	(1.61405453981260e+002dB,9.01049998991551e+001°)
4.16869383470335e+001	(1.61205454668645e+002dB,9.01074456553269e+001°)
4.26579518801592e+001	(1.61005455388426e+002dB,9.01099483800729e+001°)
4.36515832240165e+001	(1.60805456142129e+002dB,9.01125094003327e+001°)
4.46683592150962e+001	(1.60605456931353e+002dB,9.01151300739521e+001°)
4.57088189614874e+001	(1.60405457757771e+002dB,9.01178117904032e+001°)
4.67735141287197e+001	(1.60205458623137e+002dB,9.01205559715204e+001°)
4.78630092322638e+001	(1.60005459529287e+002dB,9.01233640722545e+001°)
4.89778819368445e+001	(1.59805460478142e+002dB,9.01262375814437e+001°)
5.01187233627271e+001	(1.59605461471715e+002dB,9.01291780226027e+001°)
5.12861383991364e+001	(1.59405462512113e+002dB,9.01321869547305e+001°)
5.24807460249772e+001	(1.59205463601543e+002dB,9.01352659731361e+001°)
5.37031796370252e+001	(1.59005464742316e+002dB,9.01384167102848e+001°)
5.49540873857624e+001	(1.58805465936853e+002dB,9.01416408366627e+001°)
5.62341325190348e+001	(1.58605467187685e+002dB,9.01449400616628e+001°)
5.75439937337156e+001	(1.58405468497467e+002dB,9.01483161344901e+001°)
5.88843655355588e+001	(1.58205469868977e+002dB,9.01517708450894e+001°)
6.02559586074357e+001	(1.58005471305123e+002dB,9.01553060250934e+001°)
6.16595001861481e+001	(1.57805472808952e+002dB,9.01589235487935e+001°)
6.30957344480192e+001	(1.57605474383655e+002dB,9.01626253341334e+001°)
6.45654229034654e+001	(1.57405476032570e+002dB,9.01664133437249e+001°)
6.60693448007595e+001	(1.57205477759195e+002dB,9.01702895858884e+001°)
6.76082975391980e+001	(1.57005479567193e+002dB,9.01742561157166e+001°)
6.91830970918935e+001	(1.56805481460398e+002dB,9.01783150361640e+001°)
7.07945784384136e+001	(1.56605483442827e+002dB,9.01824684991610e+001°)
7.24435960074988e+001	(1.56405485518683e+002dB,9.01867187067540e+001°)
7.41310241300916e+001	(1.56205487692371e+002dB,9.01910679122718e+001°)
7.58577575029182e+001	(1.56005489968500e+002dB,9.01955184215205e+001°)
7.76247116628690e+001	(1.55805492351898e+002dB,9.02000725940039e+001°)
7.94328234724279e+001	(1.55605494847622e+002dB,9.02047328441742e+001°)
8.12830516164097e+001	(1.55405497460963e+002dB,9.02095016427109e+001°)
8.31763771102669e+001	(1.55205500197466e+002dB,9.02143815178298e+001°)
8.51138038202374e+001	(1.55005503062934e+002dB,9.02193750566219e+001°)
8.70963589956078e+001	(1.54805506063446e+002dB,9.02244849064239e+001°)
8.91250938133743e+001	(1.54605509205365e+002dB,9.02297137762205e+001°)
9.12010839355907e+001	(1.54405512495356e+002dB,9.02350644380791e+001°)
9.33254300796988e+001	(1.54205515940397e+002dB,9.02405397286179e+001°)
9.54992586021433e+001	(1.54005519547795e+002dB,9.02461425505081e+001°)
9.77237220955808e+001	(1.53805523325200e+002dB,9.02518758740114e+001°)
9.99999999999997e+001	(1.53605527280626e+002dB,9.02577427385521e+001°)
1.02329299228075e+002	(1.53405531422462e+002dB,9.02637462543270e+001°)
1.04712854805090e+002	(1.53205535759492e+002dB,9.02698896039522e+001°)
1.07151930523760e+002	(1.53005540300915e+002dB,9.02761760441475e+001°)
1.09647819614318e+002	(1.52805545056364e+002dB,9.02826089074610e+001°)
1.12201845430196e+002	(1.52605550035925e+002dB,9.02891916040329e+001°)
1.14815362149688e+002	(1.52405555250159e+002dB,9.02959276234005e+001°)
1.17489755493953e+002	(1.52205560710125e+002dB,9.03028205363451e+001°)
1.20226443461741e+002	(1.52005566427405e+002dB,9.03098739967820e+001°)
1.23026877081238e+002	(1.51805572414123e+002dB,9.03170917436935e+001°)
1.25892541179416e+002	(1.51605578682978e+002dB,9.03244776031078e+001°)
1.28824955169313e+002	(1.51405585247266e+002dB,9.03320354901228e+001°)
1.31825673855640e+002	(1.51205592120908e+002dB,9.03397694109777e+001°)
1.34896288259165e+002	(1.51005599318483e+002dB,9.03476834651716e+001°)
1.38038426460288e+002	(1.50805606855257e+002dB,9.03557818476322e+001°)
1.41253754462275e+002	(1.50605614747214e+002dB,9.03640688509340e+001°)
1.44543977074592e+002	(1.50405623011092e+002dB,9.03725488675683e+001°)
1.47910838816820e+002	(1.50205631664417e+002dB,9.03812263922651e+001°)
1.51356124843620e+002	(1.50005640725543e+002dB,9.03901060243697e+001°)
1.54881661891248e+002	(1.49805650213687e+002dB,9.03991924702734e+001°)
1.58489319246111e+002	(1.49605660148970e+002dB,9.04084905459008e+001°)
1.62181009735892e+002	(1.49405670552465e+002dB,9.04180051792546e+001°)
1.65958690743755e+002	(1.49205681446234e+002dB,9.04277414130191e+001°)
1.69824365246174e+002	(1.49005692853382e+002dB,9.04377044072238e+001°)
1.73780082874937e+002	(1.48805704798100e+002dB,9.04478994419689e+001°)
1.77827941003892e+002	(1.48605717305720e+002dB,9.04583319202129e+001°)
1.81970085860998e+002	(1.48405730402767e+002dB,9.04690073706252e+001°)
1.86208713666286e+002	(1.48205744117017e+002dB,9.04799314505044e+001°)
1.90546071796324e+002	(1.48005758477553e+002dB,9.04911099487636e+001°)
1.94984459975804e+002	(1.47805773514830e+002dB,9.05025487889845e+001°)
1.99526231496887e+002	(1.47605789260736e+002dB,9.05142540325421e+001°)
2.04173794466952e+002	(1.47405805748662e+002dB,9.05262318818008e+001°)
2.08929613085403e+002	(1.47205823013573e+002dB,9.05384886833848e+001°)
2.13796208950222e+002	(1.47005841092080e+002dB,9.05510309315227e+001°)
2.18776162394954e+002	(1.46805860022521e+002dB,9.05638652714697e+001°)
2.23872113856833e+002	(1.46605879845038e+002dB,9.05769985030078e+001°)
2.29086765276776e+002	(1.46405900601664e+002dB,9.05904375840268e+001°)
2.34422881531991e+002	(1.46205922336413e+002dB,9.06041896341870e+001°)
2.39883291901948e+002	(1.46005945095373e+002dB,9.06182619386658e+001°)
2.45470891568502e+002	(1.45805968926802e+002dB,9.06326619519904e+001°)
2.51188643150957e+002	(1.45605993881232e+002dB,9.06473973019575e+001°)
2.57039578276885e+002	(1.45406020011573e+002dB,9.06624757936433e+001°)
2.63026799189537e+002	(1.45206047373232e+002dB,9.06779054135044e+001°)
2.69153480392690e+002	(1.45006076024220e+002dB,9.06936943335726e+001°)
2.75422870333816e+002	(1.44806106025286e+002dB,9.07098509157450e+001°)
2.81838293126444e+002	(1.44606137440036e+002dB,9.07263837161716e+001°)
2.88403150312659e+002	(1.44406170335074e+002dB,9.07433014897434e+001°)
2.95120922666637e+002	(1.44206204780141e+002dB,9.07606131946813e+001°)
3.01995172040200e+002	(1.44006240848261e+002dB,9.07783279972297e+001°)
3.09029543251358e+002	(1.43806278615897e+002dB,9.07964552764564e+001°)
3.16227766016837e+002	(1.43606318163116e+002dB,9.08150046291604e+001°)
3.23593656929627e+002	(1.43406359573752e+002dB,9.08339858748917e+001°)
3.31131121482590e+002	(1.43206402935587e+002dB,9.08534090610828e+001°)
3.38844156139201e+002	(1.43006448340539e+002dB,9.08732844682970e+001°)
3.46736850452530e+002	(1.42806495884852e+002dB,9.08936226155940e+001°)
3.54813389233574e+002	(1.42606545669301e+002dB,9.09144342660156e+001°)
3.63078054770100e+002	(1.42406597799407e+002dB,9.09357304321951e+001°)
3.71535229097171e+002	(1.42206652385659e+002dB,9.09575223820913e+001°)
3.80189396320559e+002	(1.42006709543746e+002dB,9.09798216448507e+001°)
3.89045144994279e+002	(1.41806769394805e+002dB,9.10026400168003e+001°)
3.98107170553495e+002	(1.41606832065673e+002dB,9.10259895675728e+001°)
4.07380277804111e+002	(1.41406897689159e+002dB,9.10498826463686e+001°)
4.16869383470333e+002	(1.41206966404322e+002dB,9.10743318883554e+001°)
4.26579518801591e+002	(1.41007038356765e+002dB,9.10993502212086e+001°)
4.36515832240164e+002	(1.40807113698945e+002dB,9.11249508717968e+001°)
4.46683592150961e+002	(1.40607192590491e+002dB,9.11511473730119e+001°)
4.57088189614873e+002	(1.40407275198546e+002dB,9.11779535707506e+001°)
4.67735141287196e+002	(1.40207361698114e+002dB,9.12053836310459e+001°)
4.78630092322636e+002	(1.40007452272434e+002dB,9.12334520473550e+001°)
4.89778819368444e+002	(1.39807547113367e+002dB,9.12621736480042e+001°)
5.01187233627270e+002	(1.39607646421795e+002dB,9.12915636037939e+001°)
5.12861383991362e+002	(1.39407750408051e+002dB,9.13216374357678e+001°)
5.24807460249770e+002	(1.39207859292360e+002dB,9.13524110231473e+001°)
5.37031796370250e+002	(1.39007973305302e+002dB,9.13839006114354e+001°)
5.49540873857622e+002	(1.38808092688301e+002dB,9.14161228206918e+001°)
5.62341325190346e+002	(1.38608217694130e+002dB,9.14490946539829e+001°)
5.75439937337154e+002	(1.38408348587446e+002dB,9.14828335060089e+001°)
5.88843655355586e+002	(1.38208485645345e+002dB,9.15173571719108e+001°)
6.02559586074355e+002	(1.38008629157949e+002dB,9.15526838562601e+001°)
6.16595001861479e+002	(1.37808779429010e+002dB,9.15888321822342e+001°)
6.30957344480190e+002	(1.37608936776556e+002dB,9.16258212009790e+001°)
6.45654229034652e+002	(1.37409101533554e+002dB,9.16636704011628e+001°)
6.60693448007592e+002	(1.37209274048610e+002dB,9.17023997187229e+001°)
6.76082975391978e+002	(1.37009454686706e+002dB,9.17420295468074e+001°)
6.91830970918933e+002	(1.36809643829961e+002dB,9.17825807459149e+001°)
7.07945784384134e+002	(1.36609841878434e+002dB,9.18240746542339e+001°)
7.24435960074986e+002	(1.36410049250964e+002dB,9.18665330981849e+001°)
7.41310241300914e+002	(1.36210266386049e+002dB,9.19099784031651e+001°)
7.58577575029180e+002	(1.36010493742759e+002dB,9.19544334045003e+001°)
7.76247116628688e+002	(1.35810731801705e+002dB,9.19999214586032e+001°)
7.94328234724277e+002	(1.35610981066038e+002dB,9.20464664543412e+001°)
8.12830516164095e+002	(1.35411242062505e+002dB,9.20940928246135e+001°)
8.31763771102666e+002	(1.35211515342545e+002dB,9.21428255581403e+001°)
8.51138038202372e+002	(1.35011801483448e+002dB,9.21926902114634e+001°)
8.70963589956076e+002	(1.34812101089550e+002dB,9.22437129211593e+001°)
8.91250938133741e+002	(1.34612414793502e+002dB,9.22959204162647e+001°)
9.12010839355905e+002	(1.34412743257580e+002dB,9.23493400309154e+001°)
9.33254300796986e+002	(1.34213087175070e+002dB,9.24039997171966e+001°)
9.54992586021431e+002	(1.34013447271703e+002dB,9.24599280582045e+001°)
9.77237220955805e+002	(1.33813824307170e+002dB,9.25171542813181e+001°)
9.99999999999994e+002	(1.33614219076690e+002dB,9.25757082716794e+001°)
1.02329299228075e+003	(1.33414632412668e+002dB,9.26356205858794e+001°)
1.04712854805089e+003	(1.33215065186411e+002dB,9.26969224658473e+001°)
1.07151930523760e+003	(1.33015518309935e+002dB,9.27596458529403e+001°)
1.09647819614318e+003	(1.32815992737846e+002dB,9.28238234022283e+001°)
1.12201845430196e+003	(1.32616489469314e+002dB,9.28894884969709e+001°)
1.14815362149688e+003	(1.32417009550127e+002dB,9.29566752632796e+001°)
1.17489755493952e+003	(1.32217554074850e+002dB,9.30254185849602e+001°)
1.20226443461741e+003	(1.32018124189066e+002dB,9.30957541185269e+001°)
1.23026877081237e+003	(1.31818721091733e+002dB,9.31677183083824e+001°)
1.25892541179416e+003	(1.31619346037638e+002dB,9.32413484021516e+001°)
1.28824955169313e+003	(1.31420000339964e+002dB,9.33166824661628e+001°)
1.31825673855640e+003	(1.31220685372971e+002dB,9.33937594010613e+001°)
1.34896288259165e+003	(1.31021402574796e+002dB,9.34726189575461e+001°)
1.38038426460288e+003	(1.30822153450379e+002dB,9.35533017522128e+001°)
1.41253754462275e+003	(1.30622939574518e+002dB,9.36358492834908e+001°)
1.44543977074592e+003	(1.30423762595059e+002dB,9.37203039476545e+001°)
1.47910838816820e+003	(1.30224624236228e+002dB,9.38067090548926e+001°)
1.51356124843620e+003	(1.30025526302108e+002dB,9.38951088454135e+001°)
1.54881661891247e+003	(1.29826470680266e+002dB,9.39855485055664e+001°)
1.58489319246110e+003	(1.29627459345543e+002dB,9.40780741839510e+001°)
1.62181009735892e+003	(1.29428494364006e+002dB,9.41727330074930e+001°)
1.65958690743755e+003	(1.29229577897073e+002dB,9.42695730974535e+001°)
1.69824365246173e+003	(1.29030712205811e+002dB,9.43686435853433e+001°)
1.73780082874936e+003	(1.28831899655421e+002dB,9.44699946287064e+001°)
1.77827941003891e+003	(1.28633142719920e+002dB,9.45736774267374e+001°)
1.81970085860997e+003	(1.28434443987012e+002dB,9.46797442356930e+001°)
1.86208713666286e+003	(1.28235806163169e+002dB,9.47882483840532e+001°)
1.90546071796323e+003	(1.28037232078931e+002dB,9.48992442873881e+001°)
1.94984459975803e+003	(1.27838724694417e+002dB,9.50127874628779e+001°)
